626.5635470400179,365.8997525378175,878.905756627017,141.5660130358598,754.0830639293312
577.1750030826896,497.96268884102324,586.7298166617167,225.30332210893212,95.92628993582319
660.7320610836586,354.49827660561664,778.948505603482,600.2884041412148,212.09609741734914
513.7905651591386,481.9140156799473,289.6011435584859,114.30333264949822,48.20012691732867
46.28140792033264,243.8052760560243,578.8754918342778,147.29997135997473,324.08989229969785
380.65284610855707,148.41630610963418,461.60761456227164,131.94394900614446,433.719868415223
705.3977750257129,805.82813251575,523.3133385518369,171.00413380852797,264.00993027955246
514.9393540927092,858.5733488449254,186.9718514698422,10.588035480894487,139.57610385325592
608.070888772958,685.1211209686448,613.3230803872209,311.56049500804875,577.0752969409258
470.2421089363483,633.74212299248,660.5375646372091,293.0912789101089,458.1898020286524
160.0981909983543,917.7918426793059,468.62562210992655,295.0539240982728,463.0804866754281
448.7457174754903,473.0919178451916,902.4050889817388,38.34261432086905,306.4676768133334
623.553451344714,552.0978038801375,175.4784775784841,499.59830830707665,131.35501415288385
668.2108478767869,798.0257813731746,797.1548659903657,346.54301741200754,302.7568871566214
359.31129243401773,620.3065176648147,823.096450522802,709.4400173956782,639.924590038638
321.6390977534668,986.4276034881202,186.62641927061142,615.2814226872042,293.01241066744797
57.716298747300996,971.9965007061376,811.9294754433859,643.8754887744985,393.2372635910565
532.988958993028,651.0100590507378,169.06082689477643,761.5718844317842,579.1074673434354
232.9305347141688,286.1634952427211,843.9473902335806,396.99207262873813,951.6718564601326
700.8667031476764,421.67285616361096,660.4332416030744,94.80820136465739,708.0820123374496
